country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",07-04-2026 21:00,26.428282,80.327067,CO,32,54,32
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",07-04-2026 21:00,26.509954,80.249612,NO2,28,29,28
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",07-04-2026 21:00,26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",07-04-2026 21:00,26.509954,80.249612,CO,19,64,25
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",07-04-2026 21:00,28.725645,77.749675,CO,35,78,43
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",07-04-2026 21:00,26.428282,80.327067,NO2,27,27,27
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",07-04-2026 21:00,28.856664,78.772638,SO2,24,73,32
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",07-04-2026 21:00,28.56923,77.393848,SO2,9,24,14
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",07-04-2026 21:00,25.425602,81.917152,NH3,5,6,5
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",07-04-2026 21:00,25.494,81.863,PM2.5,13,76,41
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",07-04-2026 21:00,25.3505986,82.9083074,PM2.5,57,232,113
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",07-04-2026 21:00,25.301778,82.996789,PM10,23,147,84
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",07-04-2026 21:00,25.262326,82.995408,CO,1,14,5
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",07-04-2026 21:00,27.571409,77.655757,PM10,16,117,59
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",07-04-2026 21:00,27.571409,77.655757,OZONE,15,16,15
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",07-04-2026 21:00,29.2124114,78.9611753,NO2,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",07-04-2026 21:00,29.2124114,78.9611753,CO,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",07-04-2026 21:00,30.075911,78.2859547,SO2,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",07-04-2026 21:00,23.685297,86.945968,PM2.5,16,72,39
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",07-04-2026 21:00,23.618183,87.105718,PM10,17,74,43
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",07-04-2026 21:00,23.618183,87.105718,NH3,1,2,1
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",07-04-2026 21:00,23.616515,87.119133,PM2.5,NA,NA,NA
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",07-04-2026 21:00,23.616515,87.119133,NH3,NA,NA,NA
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",07-04-2026 21:00,23.616515,87.119133,OZONE,18,54,34
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",07-04-2026 21:00,22.7605581,88.3617589,SO2,13,17,14
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",07-04-2026 21:00,23.508764,87.35444,PM2.5,NA,NA,NA
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",07-04-2026 21:00,22.06047,88.109737,CO,28,73,39
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",07-04-2026 21:00,22.554954,88.292568,NO2,5,30,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",07-04-2026 21:00,22.554954,88.292568,CO,4,36,10
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",07-04-2026 21:00,22.6025571,88.3105664,PM2.5,13,89,41
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",07-04-2026 21:00,22.611968,88.347422,PM2.5,30,77,53
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",07-04-2026 21:00,22.611968,88.347422,NH3,7,24,14
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",07-04-2026 21:00,22.5687319,88.2797276,NO2,12,12,12
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",07-04-2026 21:00,22.5687319,88.2797276,NH3,3,4,3
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",07-04-2026 21:00,22.58157048,88.41002457,PM2.5,9,59,30
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",07-04-2026 21:00,22.58157048,88.41002457,OZONE,3,42,33
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",07-04-2026 21:00,22.55664,88.342674,PM2.5,11,39,27
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",07-04-2026 21:00,22.55664,88.342674,CO,9,31,20
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",07-04-2026 21:00,22.49929,88.36917,NO2,9,15,11
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",07-04-2026 21:00,22.627847,88.380669,PM10,15,79,44
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",07-04-2026 21:00,22.51106,88.35142,SO2,3,68,14
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",07-04-2026 21:00,22.5448082,88.3403691,PM10,33,75,55
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",07-04-2026 21:00,22.5448082,88.3403691,SO2,10,61,21
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",07-04-2026 21:00,26.6879226,88.4152495,PM10,56,311,111
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",07-04-2026 21:00,26.6879226,88.4152495,SO2,13,23,17
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",07-04-2026 21:00,13.20488,79.097889,SO2,8,23,14
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",07-04-2026 21:00,13.20488,79.097889,CO,10,27,20
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",07-04-2026 21:00,16.711754,81.092095,PM10,33,67,48
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",07-04-2026 21:00,16.316553,80.413302,PM2.5,44,79,55
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",07-04-2026 21:00,16.316553,80.413302,NO2,20,31,24
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",07-04-2026 21:00,16.316553,80.413302,NH3,4,6,5
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",07-04-2026 21:00,14.465052,78.824187,NO2,16,28,21
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",07-04-2026 21:00,14.465052,78.824187,NH3,3,7,4
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",07-04-2026 21:00,16.186555,81.13219,PM10,50,75,59
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",07-04-2026 21:00,14.438164,79.966814,PM2.5,56,91,71
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",07-04-2026 21:00,14.438164,79.966814,SO2,3,23,6
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",07-04-2026 21:00,13.67,79.35,PM2.5,28,97,60
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",07-04-2026 21:00,13.67,79.35,NH3,2,3,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",07-04-2026 21:00,13.67,79.35,CO,16,32,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",07-04-2026 21:00,13.67,79.35,OZONE,36,78,62
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",07-04-2026 21:00,13.615387,79.40923,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",07-04-2026 21:00,13.615387,79.40923,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",07-04-2026 21:00,16.536107,80.594233,PM10,46,155,79
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",07-04-2026 21:00,25.251013,86.989001,SO2,2,58,30
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",07-04-2026 21:00,25.251013,86.989001,OZONE,11,26,16
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",07-04-2026 21:00,25.265194,87.012947,NH3,5,6,6
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",07-04-2026 21:00,25.204762,85.51496,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",07-04-2026 21:00,25.56752,83.966379,PM2.5,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",07-04-2026 21:00,25.56752,83.966379,NO2,5,10,9
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",07-04-2026 21:00,25.7808257,84.7446768,SO2,20,22,21
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",07-04-2026 21:00,16.554731,80.64911,PM2.5,51,74,57
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",07-04-2026 21:00,16.554731,80.64911,NH3,4,6,5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",07-04-2026 21:00,17.72,83.3,PM10,49,140,94
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",07-04-2026 21:00,17.72,83.3,OZONE,4,26,14
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",07-04-2026 21:00,26.071318,91.87488,PM10,32,126,85
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",07-04-2026 21:00,26.071318,91.87488,NO2,2,14,9
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",07-04-2026 21:00,26.146529,87.454184,PM2.5,47,331,157
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",07-04-2026 21:00,26.146529,87.454184,OZONE,9,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",07-04-2026 21:00,25.5626095,84.663264,NH3,2,2,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",07-04-2026 21:00,24.75746,84.366208,OZONE,2,80,33
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",07-04-2026 21:00,26.80365,84.51954,OZONE,10,21,15
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",07-04-2026 21:00,26.181742,91.78063,CO,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",07-04-2026 21:00,26.181742,91.78063,OZONE,1,16,7
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",07-04-2026 21:00,26.349082,92.68449,SO2,5,15,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",07-04-2026 21:00,26.446912,91.439057,CO,16,22,20
India,Assam,Silchar,"Tarapur, Silchar - PCBA",07-04-2026 21:00,24.82827,92.79525,PM2.5,17,60,37
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",07-04-2026 21:00,24.792403,84.992416,PM10,56,239,122
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",07-04-2026 21:00,24.792403,84.992416,SO2,42,45,44
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",07-04-2026 21:00,24.762518,84.982348,OZONE,4,62,52
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",07-04-2026 21:00,26.0881305,87.93840336,NO2,9,11,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",07-04-2026 21:00,26.071318,91.87488,SO2,16,32,31
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",07-04-2026 21:00,26.10887,91.589544,PM10,10,46,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",07-04-2026 21:00,26.10887,91.589544,NO2,12,305,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",07-04-2026 21:00,26.10887,91.589544,OZONE,9,14,12
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",07-04-2026 21:00,14.675886,77.593027,CO,30,105,59
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",07-04-2026 21:00,13.20488,79.097889,PM2.5,54,78,61
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",07-04-2026 21:00,11.654054,92.734055,SO2,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",07-04-2026 21:00,25.592539,85.227158,NO2,12,28,16
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",07-04-2026 21:00,25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",07-04-2026 21:00,25.592539,85.227158,SO2,3,8,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB",07-04-2026 21:00,25.619651,85.147382,PM2.5,94,144,120
India,Bihar,Patna,"Muradpur, Patna - BSPCB",07-04-2026 21:00,25.619651,85.147382,NO2,10,80,27
India,Bihar,Patna,"Muradpur, Patna - BSPCB",07-04-2026 21:00,25.619651,85.147382,SO2,2,14,8
India,Bihar,Patna,"Muradpur, Patna - BSPCB",07-04-2026 21:00,25.619651,85.147382,CO,2,98,8
India,Bihar,Patna,"Muradpur, Patna - BSPCB",07-04-2026 21:00,25.619651,85.147382,OZONE,13,94,78
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",07-04-2026 21:00,25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",07-04-2026 21:00,25.599486,85.113666,SO2,7,23,13
India,Bihar,Patna,"Samanpura, Patna - BSPCB",07-04-2026 21:00,25.596727,85.085624,PM10,81,140,110
India,Bihar,Patna,"Samanpura, Patna - BSPCB",07-04-2026 21:00,25.596727,85.085624,NO2,34,41,38
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",07-04-2026 21:00,26.11442,85.39813,PM2.5,62,232,113
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",07-04-2026 21:00,26.11442,85.39813,SO2,4,12,7
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",07-04-2026 21:00,26.1403345,85.3650192,PM2.5,67,87,75
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",07-04-2026 21:00,26.1403345,85.3650192,OZONE,9,72,63
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",07-04-2026 21:00,26.1209,85.3647,PM2.5,72,110,86
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",07-04-2026 21:00,26.1209,85.3647,SO2,4,9,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",07-04-2026 21:00,25.586562,85.043586,PM2.5,56,372,204
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",07-04-2026 21:00,25.586562,85.043586,CO,30,69,45
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",07-04-2026 21:00,25.592539,85.227158,PM2.5,69,83,75
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",07-04-2026 21:00,22.348441,82.549611,SO2,3,17,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",07-04-2026 21:00,22.12665,83.483212,PM2.5,14,41,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",07-04-2026 21:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",07-04-2026 21:00,22.12665,83.483212,SO2,6,26,15
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",07-04-2026 21:00,22.12665,83.483212,CO,20,52,28
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",07-04-2026 21:00,21.258815,81.578979,NO2,30,52,40
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",07-04-2026 21:00,21.219665,81.630094,NH3,2,2,2
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",07-04-2026 21:00,21.219665,81.630094,CO,24,54,28
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",07-04-2026 21:00,21.237755,81.705301,PM2.5,6,43,27
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",07-04-2026 21:00,21.237755,81.705301,NO2,8,12,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",07-04-2026 21:00,21.224231,81.40835,PM10,18,77,46
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",07-04-2026 21:00,22.08815,82.13737,PM10,40,89,64
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",07-04-2026 21:00,22.368195,82.746431,NO2,12,46,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",07-04-2026 21:00,22.368195,82.746431,OZONE,6,22,18
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",07-04-2026 21:00,22.348441,82.549611,NO2,25,30,28
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",07-04-2026 21:00,30.735567,76.775714,CO,56,98,85
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",07-04-2026 21:00,30.751462,76.762879,SO2,3,9,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",07-04-2026 21:00,30.719859,76.738637,CO,28,112,67
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",07-04-2026 21:00,30.719859,76.738637,OZONE,5,63,26
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",07-04-2026 21:00,25.892357,86.590325,OZONE,10,40,15
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",07-04-2026 21:00,25.859655,85.77944,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",07-04-2026 21:00,24.952822,84.002396,CO,46,122,80
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",07-04-2026 21:00,25.0328,85.41948,PM10,27,73,41
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",07-04-2026 21:00,25.892357,86.590325,PM2.5,2,252,48
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",07-04-2026 21:00,27.308328,84.531742,SO2,16,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",07-04-2026 21:00,25.366336,87.117468,NH3,2,2,2
India,Delhi,Delhi,"Bawana, Delhi - DPCC",07-04-2026 21:00,28.7762,77.051074,NO2,10,39,20
India,Delhi,Delhi,"Bawana, Delhi - DPCC",07-04-2026 21:00,28.7762,77.051074,NH3,5,6,5
India,Delhi,Delhi,"Bawana, Delhi - DPCC",07-04-2026 21:00,28.7762,77.051074,CO,28,71,36
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",07-04-2026 21:00,28.7256504,77.2011573,OZONE,27,98,40
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",07-04-2026 21:00,28.5512005,77.2735737,CO,13,62,38
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",07-04-2026 21:00,28.5512005,77.2735737,OZONE,22,66,36
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",07-04-2026 21:00,28.594169,77.1251,NO2,25,106,59
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",07-04-2026 21:00,28.656756,77.227234,CO,104,130,113
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",07-04-2026 21:00,28.615828,77.271992,NH3,5,9,7
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",07-04-2026 21:00,22.06631475,83.33820077,PM2.5,32,50,42
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",07-04-2026 21:00,22.06631475,83.33820077,PM10,21,62,37
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",07-04-2026 21:00,22.06631475,83.33820077,NH3,1,3,2
India,Delhi,Delhi,"Alipur, Delhi - DPCC",07-04-2026 21:00,28.815329,77.15301,SO2,6,26,11
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",07-04-2026 21:00,28.647622,77.315809,SO2,13,40,26
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",07-04-2026 21:00,28.695381,77.181665,PM10,51,164,116
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",07-04-2026 21:00,28.695381,77.181665,NH3,6,7,7
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",07-04-2026 21:00,28.530785,77.271255,OZONE,18,75,40
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",07-04-2026 21:00,28.623763,77.287209,PM10,52,161,112
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",07-04-2026 21:00,28.674045,77.131023,PM10,53,164,115
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",07-04-2026 21:00,28.674045,77.131023,NO2,17,58,34
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",07-04-2026 21:00,28.674045,77.131023,NH3,3,4,4
India,Delhi,Delhi,"Pusa, Delhi - DPCC",07-04-2026 21:00,28.639652,77.146275,PM2.5,23,97,53
India,Delhi,Delhi,"Pusa, Delhi - IMD",07-04-2026 21:00,28.63611,77.173332,OZONE,3,271,55
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",07-04-2026 21:00,28.611281,77.237738,SO2,11,25,15
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",07-04-2026 21:00,28.636429,77.201067,PM2.5,113,257,176
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",07-04-2026 21:00,28.636429,77.201067,NH3,7,10,8
India,Delhi,Delhi,"Mundka, Delhi - DPCC",07-04-2026 21:00,28.684678,77.076574,NH3,4,7,6
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",07-04-2026 21:00,28.60909,77.0325413,NH3,2,11,8
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",07-04-2026 21:00,28.60909,77.0325413,SO2,9,12,10
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",07-04-2026 21:00,28.594004,76.909423,SO2,7,78,62
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",07-04-2026 21:00,28.594004,76.909423,OZONE,21,149,45
India,Delhi,Delhi,"Narela, Delhi - DPCC",07-04-2026 21:00,28.822836,77.101981,OZONE,12,70,22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",07-04-2026 21:00,28.56789,77.250515,PM2.5,20,143,62
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",07-04-2026 21:00,28.56789,77.250515,SO2,1,24,10
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",07-04-2026 21:00,28.56789,77.250515,CO,22,94,72
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",07-04-2026 21:00,28.56789,77.250515,OZONE,14,66,33
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",07-04-2026 21:00,28.493624,77.201159,NO2,9,43,16
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",07-04-2026 21:00,28.6811736,77.3025234,NH3,5,6,5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",07-04-2026 21:00,28.6811736,77.3025234,OZONE,14,53,21
India,Delhi,Delhi,"ITO, Delhi - CPCB",07-04-2026 21:00,28.628624,77.24106,PM2.5,21,157,72
India,Delhi,Delhi,"DTU, Delhi - CPCB",07-04-2026 21:00,28.7500499,77.1112615,NH3,5,13,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",07-04-2026 21:00,28.498571,77.26484,NO2,7,42,23
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",07-04-2026 21:00,28.5710274,77.0719006,CO,46,102,80
India,Delhi,Delhi,"ITO, Delhi - CPCB",07-04-2026 21:00,28.628624,77.24106,NO2,25,88,47
India,Delhi,Delhi,"ITO, Delhi - CPCB",07-04-2026 21:00,28.628624,77.24106,CO,22,100,61
India,Delhi,Delhi,"JNU, Delhi - DPCC",07-04-2026 21:00,28.540721,77.168544,NO2,9,39,22
India,Delhi,Delhi,"JNU, Delhi - DPCC",07-04-2026 21:00,28.540721,77.168544,OZONE,3,24,7
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",07-04-2026 21:00,28.531346,77.190156,PM10,25,146,79
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",07-04-2026 21:00,28.531346,77.190156,SO2,5,10,7
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",07-04-2026 21:00,28.531346,77.190156,OZONE,5,67,26
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",07-04-2026 21:00,28.62181,77.1944633,PM2.5,28,166,68
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",07-04-2026 21:00,28.672342,77.31526,PM10,52,154,111
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",07-04-2026 21:00,28.672342,77.31526,NH3,6,8,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",07-04-2026 21:00,28.672342,77.31526,CO,57,93,81
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",07-04-2026 21:00,28.699793,77.165453,NH3,8,11,9
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",07-04-2026 21:00,28.563262,77.186937,PM10,29,143,102
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",07-04-2026 21:00,28.563262,77.186937,NH3,5,7,6
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",07-04-2026 21:00,28.5504249,77.2159377,NO2,23,36,29
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",07-04-2026 21:00,28.5504249,77.2159377,CO,8,47,26
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",07-04-2026 21:00,28.710508,77.249485,NO2,17,49,32
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",07-04-2026 21:00,28.710508,77.249485,SO2,23,55,34
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",07-04-2026 21:00,28.710508,77.249485,CO,32,102,78
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",07-04-2026 21:00,28.710508,77.249485,OZONE,16,84,42
